text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image_2.started,image_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
41.51713860000018,None,space,6.525949700000638,41.51713860000018,None,,,,,,,,,,,,,,,,,,,amanda_new,amanda_new,2021_Nov_30_0921,project,2021.2.3,59.953583935656404,
,,,,,,48.06821670000136,None,space,2.8863692000013543,48.06821670000136,None,,,,,,,,,,,,,amanda_new,amanda_new,2021_Nov_30_0921,project,2021.2.3,59.953583935656404,
,,,,,,,,,,,,50.9871630000016,None,space,3.29527969999981,50.9871630000016,None,,,,,,,amanda_new,amanda_new,2021_Nov_30_0921,project,2021.2.3,59.953583935656404,
,,,,,,,,,,,,,,,,,,54.306461500000296,None,space,1.519850900000165,54.306461500000296,None,amanda_new,amanda_new,2021_Nov_30_0921,project,2021.2.3,59.953583935656404,
