text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image_2.started,image_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
68.22237030000178,None,space,17.23079389999839,68.22237030000178,None,,,,,,,,,,,,,,,,,,,sara_new,sara_new,2021_Nov_30_0924,project,2021.2.3,59.952757226579564,
,,,,,,85.47705620000124,None,space,4.671564500000386,85.47705620000124,None,,,,,,,,,,,,,sara_new,sara_new,2021_Nov_30_0924,project,2021.2.3,59.952757226579564,
,,,,,,,,,,,,90.18077800000174,None,space,4.432173299999704,90.18077800000174,None,,,,,,,sara_new,sara_new,2021_Nov_30_0924,project,2021.2.3,59.952757226579564,
,,,,,,,,,,,,,,,,,,94.63426679999975,None,space,6.4980195999996795,94.63426679999975,None,sara_new,sara_new,2021_Nov_30_0924,project,2021.2.3,59.952757226579564,
