text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image_2.started,image_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_3.started,text_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
64.87008829999832,None,space,14.965143900004477,64.87008829999832,None,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2021_Nov_21_1047,project,2021.2.3,59.9382037115502,
,,,,,,79.85676179999791,None,space,2.2583225000016682,79.85676179999791,None,,,,,,,,,,,,,,,,,,,3,001,2021_Nov_21_1047,project,2021.2.3,59.9382037115502,
,,,,,,,,,,,,82.1418672999971,None,space,8.221232900003088,82.1418672999971,None,,,,,,,,,,,,,3,001,2021_Nov_21_1047,project,2021.2.3,59.9382037115502,
,,,,,,,,,,,,,,,,,,90.38175079999928,None,space,1.6209247000006144,90.38175079999928,None,,,,,,,3,001,2021_Nov_21_1047,project,2021.2.3,59.9382037115502,
,,,,,,,,,,,,,,,,,,,,,,,,92.03303159999996,None,space,36.75393610000174,92.03303159999996,None,3,001,2021_Nov_21_1047,project,2021.2.3,59.9382037115502,
